File Name,DOI
events_2577.json,10.1017/s026505250000203x
events_2578.json,10.1017/s0269889700002660
events_2579.json,10.1017/s030500090200524x
events_2580.json,10.1017/s0305741000008195
events_2581.json,10.1017/s095026880100646x
events_2582.json,10.1017/s0952836901000061
events_2583.json,10.1017/s0952836901000760
events_2584.json,10.1017/s0952836901000863
events_2585.json,10.1017/s0952836901001212
events_2586.json,10.1017/s0952836902000730
events_2587.json,10.1017/s0953756200002756
events_2588.json,10.1017/s095375629800728x
events_2589.json,10.1017/s0954102098000108
events_2590.json,10.1017/s0954102098000522
events_2591.json,10.1017/s0959774300001827
events_2592.json,10.1017/s0963180102113090
events_2593.json,10.1017/s096719940100140x
events_2594.json,10.1017/s1049096501000750
events_2595.json,10.1017/s1060150302301098
events_2596.json,10.1017/s1350482701003061
events_2597.json,10.1017/s1350482702001056
events_2598.json,10.1017/s1355617702813248
events_2599.json,10.1017/s1355617799511090
events_2600.json,10.1017/s1356186301000128
events_2601.json,10.1017/s1356186301000311
events_2602.json,10.1017/s136794300100141x
events_2603.json,10.1017/s1367943002001038
events_2604.json,10.1017/s1464793101005607
events_2605.json,10.1021/ac0157268
events_2606.json,10.1021/ar0000152
events_2607.json,10.1021/ar970225n
events_2608.json,10.1021/bi015916c
events_2609.json,10.1021/bi015964x
events_2610.json,10.1021/bi981124f
events_2611.json,10.1021/bi982063o
events_2612.json,10.1021/bi982678l
events_2613.json,10.1021/bi991765q
events_2614.json,10.1021/bi9920127
events_2615.json,10.1021/bm000047c
events_2616.json,10.1021/cen-v076n010.p025
events_2617.json,10.1021/ci970437z
events_2618.json,10.1021/cm010689m
events_2619.json,10.1021/cm0110268
events_2620.json,10.1021/cr000225s
events_2621.json,10.1021/cr960003n
events_2622.json,10.1021/cr970143c
events_2623.json,10.1021/cr9903048
events_2624.json,10.1021/ed075p100
events_2625.json,10.1021/ed075p116
events_2626.json,10.1021/ed075p741
events_2627.json,10.1021/ed076p1201
events_2628.json,10.1021/ed076p802
events_2629.json,10.1021/ed076p914
events_2630.json,10.1021/ed077p1301
events_2631.json,10.1021/ed077p1520
events_2632.json,10.1021/ed077p915
events_2633.json,10.1021/ed078p1126
events_2634.json,10.1021/ed078p778
events_2635.json,10.1021/es010079n
events_2636.json,10.1021/es970551y
events_2637.json,10.1021/es981283m
events_2638.json,10.1021/es991181b
events_2639.json,10.1021/ic000546m
events_2640.json,10.1021/ic000919j
events_2641.json,10.1021/ic001137t
events_2642.json,10.1021/ic010567w
events_2643.json,10.1021/ic010760q
events_2644.json,10.1021/ic971507m
events_2645.json,10.1021/ic980514n
events_2646.json,10.1021/ie0011223
events_2647.json,10.1021/ja000907x
events_2648.json,10.1021/ja0016811
events_2649.json,10.1021/ja002926c
events_2650.json,10.1021/ja002990u
events_2651.json,10.1021/ja005771h
events_2652.json,10.1021/ja005809q
events_2653.json,10.1021/ja005841k
events_2654.json,10.1021/ja010624k
events_2655.json,10.1021/ja0114456
events_2656.json,10.1021/ja011897i
events_2657.json,10.1021/ja011931t
events_2658.json,10.1021/ja016233n
events_2659.json,10.1021/ja016788i
events_2660.json,10.1021/ja016975g
events_2661.json,10.1021/ja017479v
events_2662.json,10.1021/ja025655+
events_2663.json,10.1021/ja0260162
events_2664.json,10.1021/ja971413b
events_2665.json,10.1021/ja973029k
events_2666.json,10.1021/ja982988r
events_2667.json,10.1021/ja9831498
events_2668.json,10.1021/ja990899o
events_2669.json,10.1021/ja991755c
events_2670.json,10.1021/ja992719g
events_2671.json,10.1021/ja9934504
events_2672.json,10.1021/ja993504+
events_2673.json,10.1021/ja994527r
events_2674.json,10.1021/je990331v
events_2675.json,10.1021/jf000338c
events_2676.json,10.1021/jf0009246
events_2677.json,10.1021/jf001166m
events_2678.json,10.1021/jf010661v
events_2679.json,10.1021/jf0115589
events_2680.json,10.1021/jf970670x
events_2681.json,10.1021/jf9811065
events_2682.json,10.1021/jm0002127
events_2683.json,10.1021/jm020017n
events_2684.json,10.1021/jo000898a
events_2685.json,10.1021/jo010635w
events_2686.json,10.1021/jo990268c
events_2687.json,10.1021/jp001460h
events_2688.json,10.1021/jp014115g
events_2689.json,10.1021/jp980017s
events_2690.json,10.1021/jp980221f
events_2691.json,10.1021/jp991270a
events_2692.json,10.1021/jp991381+
events_2693.json,10.1021/la000382m
events_2694.json,10.1021/la015734j
events_2695.json,10.1021/la025646e
events_2696.json,10.1021/ma971777o
events_2697.json,10.1021/ma981000a
events_2698.json,10.1021/ma9907486
events_2699.json,10.1021/np970237h
events_2700.json,10.1021/ol000107r
events_2701.json,10.1021/ol005729r
events_2702.json,10.1021/ol010262l
events_2703.json,10.1021/ol0159219
events_2704.json,10.1021/ol990966j
events_2705.json,10.1021/ol991205j
events_2706.json,10.1021/ol9913587
events_2707.json,10.1021/om0101947
events_2708.json,10.1021/om010439f
events_2709.json,10.1021/om980283s
events_2710.json,10.1021/om990745h
events_2711.json,10.1021/op000023y
events_2712.json,10.1021/op010005w
events_2713.json,10.1021/op970107f
events_2714.json,10.1021/tx980157t
events_2715.json,10.1023/a:1001181921303
events_2716.json,10.1023/a:1001769103586
events_2717.json,10.1023/a:1001981929727
events_2718.json,10.1023/a:1002089109613
events_2719.json,10.1023/a:1002670731066
events_2720.json,10.1023/a:1002717413720
events_2721.json,10.1023/a:1002790227314
events_2722.json,10.1023/a:1003272907007
events_2723.json,10.1023/a:1003451627898
events_2724.json,10.1023/a:1003548313194
events_2725.json,10.1023/a:1003758427027
events_2726.json,10.1023/a:1003859026301
events_2727.json,10.1023/a:1003953126700
events_2728.json,10.1023/a:1003957323876
events_2729.json,10.1023/a:1003977827511
events_2730.json,10.1023/a:1004089816030
events_2731.json,10.1023/a:1004091204806
events_2732.json,10.1023/a:1004134217178
events_2733.json,10.1023/a:1004688324430
events_2734.json,10.1023/a:1004706019826
events_2735.json,10.1023/a:1004712911037
events_2736.json,10.1023/a:1004745516972
events_2737.json,10.1023/a:1004823720305
events_2738.json,10.1023/a:1004900603583
events_2739.json,10.1023/a:1004907414530
events_2740.json,10.1023/a:1004908110793
events_2741.json,10.1023/a:1005059325100
events_2742.json,10.1023/a:1005081609010
events_2743.json,10.1023/a:1005115909851
events_2744.json,10.1023/a:1005119906627
events_2745.json,10.1023/a:1005155601277
events_2746.json,10.1023/a:1005158418551
events_2747.json,10.1023/a:1005215909498
events_2748.json,10.1023/a:1005231017807
events_2749.json,10.1023/a:1005315532386
events_2750.json,10.1023/a:1005328821675
events_2751.json,10.1023/a:1005390515242
events_2752.json,10.1023/a:1005443726670
events_2753.json,10.1023/a:1005468920206
events_2754.json,10.1023/a:1005487802312
events_2755.json,10.1023/a:1005492126814
events_2756.json,10.1023/a:1005542121935
events_2757.json,10.1023/a:1005554519604
events_2758.json,10.1023/a:1005576229109
events_2759.json,10.1023/a:1005580300128
events_2760.json,10.1023/a:1005586301895
events_2761.json,10.1023/a:1005589117656
events_2762.json,10.1023/a:1005653411471
events_2763.json,10.1023/a:1005688900676
events_2764.json,10.1023/a:1005698311392
events_2765.json,10.1023/a:1005788421138
events_2766.json,10.1023/a:1005923528109
events_2767.json,10.1023/a:1005929032764
events_2768.json,10.1023/a:1005985723779
events_2769.json,10.1023/a:1006129603978
events_2770.json,10.1023/a:1006275412491
events_2771.json,10.1023/a:1006386800974
events_2772.json,10.1023/a:1006387107071
events_2773.json,10.1023/a:1006422419580
events_2774.json,10.1023/a:1006527528063
events_2775.json,10.1023/a:1006544013197
events_2776.json,10.1023/a:1006554906681
events_2777.json,10.1023/a:1006610805385
events_2778.json,10.1023/a:1006667601289
events_2779.json,10.1023/a:1006668120583
events_2780.json,10.1023/a:1006774217770
events_2781.json,10.1023/a:1006941408302
events_2782.json,10.1023/a:1007004813446
events_2783.json,10.1023/a:1007047014741
events_2784.json,10.1023/a:1007068714468
events_2785.json,10.1023/a:1007095205308
events_2786.json,10.1023/a:1007355408723
events_2787.json,10.1023/a:1007461225944
events_2788.json,10.1023/a:1007486022411
events_2789.json,10.1023/a:1007522431219
events_2790.json,10.1023/a:1007527111292
events_2791.json,10.1023/a:1007529206050
events_2792.json,10.1023/a:1007531524040
events_2793.json,10.1023/a:1007576502479
events_2794.json,10.1023/a:1007604314576
events_2795.json,10.1023/a:1007626510002
events_2796.json,10.1023/a:1007640132059
events_2797.json,10.1023/a:1007649227422
events_2798.json,10.1023/a:1007657019696
events_2799.json,10.1023/a:1007657505099
events_2800.json,10.1023/a:1007662407062
events_2801.json,10.1023/a:1007684911190
events_2802.json,10.1023/a:1007697816642
events_2803.json,10.1023/a:1007754611030
events_2804.json,10.1023/a:1007759112499
events_2805.json,10.1023/a:1007783900387
events_2806.json,10.1023/a:1007858400402
events_2807.json,10.1023/a:1007897512570
events_2808.json,10.1023/a:1007967122665
events_2809.json,10.1023/a:1008007507641
events_2810.json,10.1023/a:1008059519025
events_2811.json,10.1023/a:1008096627047
events_2812.json,10.1023/a:1008129329289
events_2813.json,10.1023/a:1008144402408
events_2814.json,10.1023/a:1008159717925
events_2815.json,10.1023/a:1008178100633
events_2816.json,10.1023/a:1008290415597
events_2817.json,10.1023/a:1008290618449
events_2818.json,10.1023/a:1008306431147
events_2819.json,10.1023/a:1008378316299
events_2820.json,10.1023/a:1008828730759
events_2821.json,10.1023/a:1008853601471
events_2822.json,10.1023/a:1008861115557
events_2823.json,10.1023/a:1008894516817
events_2824.json,10.1023/a:1008903228512
events_2825.json,10.1023/a:1008905302597
events_2826.json,10.1023/a:1008914108739
events_2827.json,10.1023/a:1008931906253
events_2828.json,10.1023/a:1008983416836
events_2829.json,10.1023/a:1008984905413
events_2830.json,10.1023/a:1009086317432
events_2831.json,10.1023/a:1009534214698
events_2832.json,10.1023/a:1009685507602
events_2833.json,10.1023/a:1009688315854
events_2834.json,10.1023/a:1009691903261
events_2835.json,10.1023/a:1009715923555
events_2836.json,10.1023/a:1009738307837
events_2837.json,10.1023/a:1009782106822
events_2838.json,10.1023/a:1009863208706
events_2839.json,10.1023/a:1009929301953
events_2840.json,10.1023/a:1009999119586
events_2841.json,10.1023/a:1010330120252
events_2842.json,10.1023/a:1010336118743
events_2843.json,10.1023/a:1010364003250
events_2844.json,10.1023/a:1010368323221
events_2845.json,10.1023/a:1010373902506
events_2846.json,10.1023/a:1010377530749
events_2847.json,10.1023/a:1010411829523
events_2848.json,10.1023/a:1010463813593
events_2849.json,10.1023/a:1010520913124
events_2850.json,10.1023/a:1010599618627
events_2851.json,10.1023/a:1010631318831
events_2852.json,10.1023/a:1010636822581
events_2853.json,10.1023/a:1010658014439
events_2854.json,10.1023/a:1010735510641
events_2855.json,10.1023/a:1010766732373
events_2856.json,10.1023/a:1010795219886
events_2857.json,10.1023/a:1010871106763
events_2858.json,10.1023/a:1010920819831
events_2859.json,10.1023/a:1010933404324
events_2860.json,10.1023/a:1011091606022
events_2861.json,10.1023/a:1011125220522
events_2862.json,10.1023/a:1011197432467
events_2863.json,10.1023/a:1011238324239
events_2864.json,10.1023/a:1011272411727
events_2865.json,10.1023/a:1011300811590
events_2866.json,10.1023/a:1011325912346
events_2867.json,10.1023/a:1011631714874
events_2868.json,10.1023/a:1011825327636
events_2869.json,10.1023/a:1011844404235
events_2870.json,10.1023/a:1011862406670
events_2871.json,10.1023/a:1011888006302
events_2872.json,10.1023/a:1011945222010
events_2873.json,10.1023/a:1011976727078
events_2874.json,10.1023/a:1011984216775
events_2875.json,10.1023/a:1012470815092
events_2876.json,10.1023/a:1012515505895
events_2877.json,10.1023/a:1012869710173
events_2878.json,10.1023/a:1013085316606
events_2879.json,10.1023/a:1013126824473
events_2880.json,10.1023/a:1013195504810
events_2881.json,10.1023/a:1013319217703
events_2882.json,10.1023/a:1013391806317
events_2883.json,10.1023/a:1013575209803
events_2884.json,10.1023/a:1013593819121
events_2885.json,10.1023/a:1013648208428
events_2886.json,10.1023/a:1013751615636
events_2887.json,10.1023/a:1013807410879
events_2888.json,10.1023/a:1014043504661
events_2889.json,10.1023/a:1014237331082
events_2890.json,10.1023/a:1014261723379
events_2891.json,10.1023/a:1014309631243
events_2892.json,10.1023/a:1014328319297
events_2893.json,10.1023/a:1014335312219
events_2894.json,10.1023/a:1014369011709
events_2895.json,10.1023/a:1014401516011
events_2896.json,10.1023/a:1014411319119
events_2897.json,10.1023/a:1014551029585
events_2898.json,10.1023/a:1014572602343
events_2899.json,10.1023/a:1014588307174
events_2900.json,10.1023/a:1014844718600
events_2901.json,10.1023/a:1014854606309
events_2902.json,10.1023/a:1015257004839
events_2903.json,10.1023/a:1015410015859
events_2904.json,10.1023/a:1015453830880
events_2905.json,10.1023/a:1015667004364
events_2906.json,10.1023/a:1015691831489
events_2907.json,10.1023/a:1015737505552
events_2908.json,10.1023/a:1015750019028
events_2909.json,10.1023/a:1015765924135
events_2910.json,10.1023/a:1016161106037
events_2911.json,10.1023/a:1016168827653
events_2912.json,10.1023/a:1016260130224
events_2913.json,10.1023/a:1016379900781
events_2914.json,10.1023/a:1016529926494
events_2915.json,10.1023/a:1016542207069
events_2916.json,10.1023/a:1016563902580
events_2917.json,10.1023/a:1016667125469
events_2918.json,10.1023/a:1017042404484
events_2919.json,10.1023/a:1017543121353
events_2920.json,10.1023/a:1017564309651
events_2921.json,10.1023/a:1017581108740
events_2922.json,10.1023/a:1017940631555
events_2923.json,10.1023/a:1018312829025
events_2924.json,10.1023/a:1018343912743
events_2925.json,10.1023/a:1018671000966
events_2926.json,10.1023/a:1018780108597
events_2927.json,10.1023/a:1018829506907
events_2928.json,10.1023/a:1018833400411
events_2929.json,10.1023/a:1018839203698
events_2930.json,10.1023/a:1018868913615
events_2931.json,10.1023/a:1018979826766
events_2932.json,10.1023/a:1019207923078
events_2933.json,10.1023/a:1019506120713
events_2934.json,10.1023/a:1019647514080
events_2935.json,10.1023/a:1021072303515
events_2936.json,10.1023/a:1021301801292
events_2937.json,10.1023/a:1021419013124
events_2938.json,10.1023/a:1021479331779
events_2939.json,10.1023/a:1022031432535
events_2940.json,10.1023/a:1022145900928
events_2941.json,10.1023/a:1022146422444
events_2942.json,10.1023/a:1022344502818
events_2943.json,10.1023/a:1022805213358
events_2944.json,10.1023/a:1022822213653
events_2945.json,10.1023/a:1022835505316
events_2946.json,10.1023/a:1022869414679
events_2947.json,10.1023/a:1022924709609
events_2948.json,10.1023/a:1023210911909
events_2949.json,10.1023/a:1024413301064
events_2950.json,10.1023/a:1024461216994
events_2951.json,10.1023/a:1026421401600
events_2952.json,10.1023/a:1026489826714
events_2953.json,10.1023/a:1026513927396
events_2954.json,10.1023/a:1026518220135
events_2955.json,10.1023/a:1026524014954
events_2956.json,10.1023/a:1026540318188
events_2957.json,10.1023/a:1026583208230
events_2958.json,10.1023/a:1026591624255
events_2959.json,10.1023/a:1026654312961
events_2960.json,10.1023/a:1026683200895
events_2961.json,10.1023/a:1026791518365
events_2962.json,10.1023/b:jopi.0000010885.18025.bc
events_2963.json,10.1024/0300-9831.72.1.26
events_2964.json,10.1027//0269-8803.14.1.29
events_2965.json,10.1029/1998gl900010
events_2966.json,10.1029/1998gl900097
events_2967.json,10.1029/1998rg000054
events_2968.json,10.1029/1999gb001198
events_2969.json,10.1029/1999gb001229
events_2970.json,10.1029/1999gb001256
events_2971.json,10.1029/1999gl008348
events_2972.json,10.1029/1999gl010731
events_2973.json,10.1029/1999gl010860
events_2974.json,10.1029/1999gl011129
events_2975.json,10.1029/1999gl900188
events_2976.json,10.1029/1999gl900283
events_2977.json,10.1029/1999gl900292
events_2978.json,10.1029/1999jb900248
events_2979.json,10.1029/1999jc900236
events_2980.json,10.1029/1999jd900208
events_2981.json,10.1029/1999jd900213
events_2982.json,10.1029/1999jd900233
events_2983.json,10.1029/1999je001066
events_2984.json,10.1029/1999je001143
events_2985.json,10.1029/1999je001177
events_2986.json,10.1029/1999rg900002
events_2987.json,10.1029/1999rg900005
events_2988.json,10.1029/2000gc000115
events_2989.json,10.1029/2000gl011872
events_2990.json,10.1029/2000gl012207
events_2991.json,10.1029/2000jd900676
events_2992.json,10.1029/2000je001334
events_2993.json,10.1029/2000je001364
events_2994.json,10.1029/2000wr900090
events_2995.json,10.1029/2000wr900207
events_2996.json,10.1029/2001gc000264
events_2997.json,10.1029/2001gl012957
events_2998.json,10.1029/2001gl012991
events_2999.json,10.1029/2001jb000337
events_3000.json,10.1029/2001jd000354
events_3001.json,10.1029/97gl03162
events_3002.json,10.1029/97gl03225
events_3003.json,10.1029/97jc03424
events_3004.json,10.1029/98gl00189
events_3005.json,10.1029/98gl01908
events_3006.json,10.1029/98gl01932
events_3007.json,10.1029/98gl02781
events_3008.json,10.1029/98jb00389
events_3009.json,10.1029/98jb00573
events_3010.json,10.1029/98jb00596
events_3011.json,10.1029/98je01046
events_3012.json,10.1034/j.1398-9995.1999.00032.x
events_3013.json,10.1034/j.1398-9995.2001.00054.x
events_3014.json,10.1034/j.1399-0012.2001.150104.x
events_3015.json,10.1034/j.1399-3003.2000.016003534.x
events_3016.json,10.1034/j.1399-6576.1999.430309.x
events_3017.json,10.1034/j.1399-6576.2000.440607.x
events_3018.json,10.1034/j.1600-0447.2001.00131.x
events_3019.json,10.1034/j.1600-0463.2002.100102.x
events_3020.json,10.1034/j.1600-048x.2000.310104.x
events_3021.json,10.1034/j.1600-0609.2000.90114.x
events_3022.json,10.1034/j.1600-0706.2000.880103.x
events_3023.json,10.1034/j.1600-0706.2001.11311.x
events_3024.json,10.1034/j.1600-0706.2001.920105.x
events_3025.json,10.1034/j.1600-0706.2001.950116.x
events_3026.json,10.1034/j.1600-0730.2000.d01-18.x
events_3027.json,10.1034/j.1600-0838.2000.010001002.x
events_3028.json,10.1034/j.1600-0838.2000.010003123.x
events_3029.json,10.1037/0003-066x.53.9.1017
events_3030.json,10.1037/0003-066x.54.7.462
events_3031.json,10.1037/0003-066x.54.9.755
events_3032.json,10.1037/0003-066x.55.1.34
events_3033.json,10.1037/0003-066x.55.1.68
events_3034.json,10.1037/0003-066x.55.1.79
events_3035.json,10.1037/0003-066x.56.3.218
events_3036.json,10.1037/0012-1649.36.1.25
events_3037.json,10.1037/0012-1649.36.3.366
events_3038.json,10.1037/0021-9010.84.2.271
events_3039.json,10.1037/0021-9010.84.2.277
events_3040.json,10.1037/0021-9010.84.3.403
events_3041.json,10.1037/0021-9010.84.4.585
events_3042.json,10.1037/0021-9010.85.5.779
events_3043.json,10.1037/0021-9010.85.6.869
events_3044.json,10.1037/0021-9010.86.4.547
events_3045.json,10.1037/0021-9010.86.4.560
events_3046.json,10.1037/0021-9010.86.5.923
events_3047.json,10.1037/0022-006x.66.2.348
events_3048.json,10.1037/0022-0663.89.4.631
events_3049.json,10.1037/0022-0663.89.4.652
events_3050.json,10.1037/0022-0663.90.3.516
events_3051.json,10.1037/0022-0663.93.2.346
events_3052.json,10.1037/0022-3514.75.1.269
events_3053.json,10.1037/0022-3514.75.1.33
events_3054.json,10.1037/0022-3514.75.5.1155
events_3055.json,10.1037/0022-3514.75.5.1198
events_3056.json,10.1037/0022-3514.75.5.1213
events_3057.json,10.1037/0022-3514.77.2.387
events_3058.json,10.1037/0022-3514.77.3.525
events_3059.json,10.1037/0022-3514.77.6.1121
events_3060.json,10.1037/0022-3514.78.1.81
events_3061.json,10.1037/0022-3514.78.2.223
events_3062.json,10.1037/0022-3514.78.5.871
events_3063.json,10.1037/0022-3514.79.5.748
events_3064.json,10.1037/0022-3514.81.2.181
events_3065.json,10.1037/0022-3514.81.2.322
events_3066.json,10.1037/0022-3514.81.6.1058
events_3067.json,10.1037/0033-2909.124.2.262
events_3068.json,10.1037/0033-2909.125.1.47
events_3069.json,10.1037/0033-2909.125.3.367
events_3070.json,10.1037/0033-2909.125.6.627
events_3071.json,10.1037/0033-2909.126.2.247
events_3072.json,10.1037/0033-2909.127.1.162
events_3073.json,10.1037/0033-295x.105.3.558
events_3074.json,10.1037/0033-295x.108.2.346
events_3075.json,10.1037/0090-5550.46.1.28
events_3076.json,10.1037/0097-7403.24.2.163
events_3077.json,10.1037/0708-5591.38.3.164
events_3078.json,10.1037/0735-7036.112.3.219
events_3079.json,10.1037/0735-7044.115.3.683
events_3080.json,10.1037/0893-164x.15.1.42
events_3081.json,10.1037/1040-3590.12.1.19
events_3082.json,10.1037/1040-3590.13.1.118
events_3083.json,10.1037/1082-989x.4.1.3
events_3084.json,10.1037/1082-989x.4.3.243
events_3085.json,10.1037/h0087105
events_3086.json,10.1037/h0087275
events_3087.json,10.1037/h0087722
events_3088.json,10.1038/11921
events_3089.json,10.1038/13664
events_3090.json,10.1038/13810
events_3091.json,10.1038/1565
events_3092.json,10.1038/16166
events_3093.json,10.1038/1633
events_3094.json,10.1038/16754
events_3095.json,10.1038/17037
events_3096.json,10.1038/17130
events_3097.json,10.1038/17203
events_3098.json,10.1038/17240
events_3099.json,10.1038/17254
events_3100.json,10.1038/17276
events_3101.json,10.1038/17561
events_3102.json,10.1038/17720
events_3103.json,10.1038/17938
events_3104.json,10.1038/18335
events_3105.json,10.1038/18435
events_3106.json,10.1038/18672
events_3107.json,10.1038/18678
events_3108.json,10.1038/18686
events_3109.json,10.1038/18913
events_3110.json,10.1038/19648
events_3111.json,10.1038/19652
events_3112.json,10.1038/20144
events_3113.json,10.1038/20392
events_3114.json,10.1038/20420
events_3115.json,10.1038/20715
events_3116.json,10.1038/20829
events_3117.json,10.1038/20859
events_3118.json,10.1038/21119
events_3119.json,10.1038/21164
events_3120.json,10.1038/21181
events_3121.json,10.1038/21544
events_3122.json,10.1038/21557
events_3123.json,10.1038/217
events_3124.json,10.1038/21811
events_3125.json,10.1038/21886
events_3126.json,10.1038/22014
events_3127.json,10.1038/22026
events_3128.json,10.1038/22230
events_3129.json,10.1038/22238
events_3130.json,10.1038/22268
events_3131.json,10.1038/2245
events_3132.json,10.1038/22672
events_3133.json,10.1038/22682
events_3134.json,10.1038/22867
events_3135.json,10.1038/23028
events_3136.json,10.1038/23438
events_3137.json,10.1038/23611
events_3138.json,10.1038/23835
events_3139.json,10.1038/23838
events_3140.json,10.1038/23891
events_3141.json,10.1038/2417
events_3142.json,10.1038/24512
events_3143.json,10.1038/24550
events_3144.json,10.1038/25519
events_3145.json,10.1038/25977
events_3146.json,10.1038/2610
events_3147.json,10.1038/26129
events_3148.json,10.1038/26506
events_3149.json,10.1038/26961
events_3150.json,10.1038/271
events_3151.json,10.1038/27576
events_3152.json,10.1038/27638
events_3153.json,10.1038/27734
events_3154.json,10.1038/27900
events_3155.json,10.1038/28076
events_3156.json,10.1038/28089
events_3157.json,10.1038/28190
events_3158.json,10.1038/28249
events_3159.json,10.1038/28478
events_3160.json,10.1038/28615
events_3161.json,10.1038/28764
events_3162.json,10.1038/28867
events_3163.json,10.1038/2917
events_3164.json,10.1038/29199
events_3165.json,10.1038/29291
events_3166.json,10.1038/29305
events_3167.json,10.1038/29542
events_3168.json,10.1038/29667
events_3169.json,10.1038/29716
events_3170.json,10.1038/30478
events_3171.json,10.1038/30871
events_3172.json,10.1038/30918
events_3173.json,10.1038/30943
events_3174.json,10.1038/31159
events_3175.json,10.1038/31337
events_3176.json,10.1038/31461
events_3177.json,10.1038/31921
events_3178.json,10.1038/31978
events_3179.json,10.1038/32241
events_3180.json,10.1038/32798
events_3181.json,10.1038/3305
events_3182.json,10.1038/33385
events_3183.json,10.1038/33570
events_3184.json,10.1038/33820
events_3185.json,10.1038/33859
events_3186.json,10.1038/34289
events_3187.json,10.1038/34320
events_3188.json,10.1038/34325
events_3189.json,10.1038/34891
events_3190.json,10.1038/35000151
events_3191.json,10.1038/35000179
events_3192.json,10.1038/35000501
events_3193.json,10.1038/35000514
events_3194.json,10.1038/35000615
events_3195.json,10.1038/35001029
events_3196.json,10.1038/35001054
events_3197.json,10.1038/35001148
events_3198.json,10.1038/35001162
events_3199.json,10.1038/35002078
events_3200.json,10.1038/35002125
events_3201.json,10.1038/35002131
events_3202.json,10.1038/35002501
events_3203.json,10.1038/35002528
events_3204.json,10.1038/35002660
events_3205.json,10.1038/35002669
events_3206.json,10.1038/35002708
events_3207.json,10.1038/35003107
events_3208.json,10.1038/35003565
events_3209.json,10.1038/35003639
events_3210.json,10.1038/35003714
events_3211.json,10.1038/35004572
events_3212.json,10.1038/35004636
events_3213.json,10.1038/35006158
events_3214.json,10.1038/35007015
events_3215.json,10.1038/35007047
events_3216.json,10.1038/35007053
events_3217.json,10.1038/35007066
events_3218.json,10.1038/35009017
events_3219.json,10.1038/35009102
events_3220.json,10.1038/35010187
events_3221.json,10.1038/35011098
events_3222.json,10.1038/35011129
events_3223.json,10.1038/35011540
events_3224.json,10.1038/35011561
events_3225.json,10.1038/35011576
events_3226.json,10.1038/35012178
events_3227.json,10.1038/35012221
events_3228.json,10.1038/35012241
events_3229.json,10.1038/35012500
events_3230.json,10.1038/35012717
events_3231.json,10.1038/35012771
events_3232.json,10.1038/35013162
events_3233.json,10.1038/35014664
events_3234.json,10.1038/35014679
events_3235.json,10.1038/35015266
events_3236.json,10.1038/35015636
events_3237.json,10.1038/35015694
events_3238.json,10.1038/35016000
events_3239.json,10.1038/35016500
events_3240.json,10.1038/35016565
events_3241.json,10.1038/35016633
events_3242.json,10.1038/35017524
events_3243.json,10.1038/35017698
events_3244.json,10.1038/35018520
events_3245.json,10.1038/35018636
events_3246.json,10.1038/35020000
events_3247.json,10.1038/35020500
events_3248.json,10.1038/35021052
events_3249.json,10.1038/35021093
events_3250.json,10.1038/35021244
events_3251.json,10.1038/35022571
events_3252.json,10.1038/35022623
events_3253.json,10.1038/35023282
events_3254.json,10.1038/35024089
events_3255.json,10.1038/35024218
events_3256.json,10.1038/35030078
events_3257.json,10.1038/35030148
events_3258.json,10.1038/35035023
events_3259.json,10.1038/35036228
events_3260.json,10.1038/35036559
events_3261.json,10.1038/35036689
events_3262.json,10.1038/35037553
events_3263.json,10.1038/35037572
events_3264.json,10.1038/35037684
events_3265.json,10.1038/35038060
events_3266.json,10.1038/35038073
events_3267.json,10.1038/35038154
events_3268.json,10.1038/35039642
events_3269.json,10.1038/35041539
events_3270.json,10.1038/35041545
events_3271.json,10.1038/35041682
events_3272.json,10.1038/35042090
events_3273.json,10.1038/35044114
events_3274.json,10.1038/35044191
events_3275.json,10.1038/35046108
events_3276.json,10.1038/35046199
events_3277.json,10.1038/35046205
events_3278.json,10.1038/35046209
events_3279.json,10.1038/35047079
events_3280.json,10.1038/35047138
events_3281.json,10.1038/35047500
events_3282.json,10.1038/35048558
events_3283.json,10.1038/35048669
events_3284.json,10.1038/35048692
events_3285.json,10.1038/35049577
events_3286.json,10.1038/3505
events_3287.json,10.1038/35052543
events_3288.json,10.1038/35052571
events_3289.json,10.1038/35053059
events_3290.json,10.1038/35054046
events_3291.json,10.1038/35054051
events_3292.json,10.1038/35054128
events_3293.json,10.1038/35055536
events_3294.json,10.1038/35057062
events_3295.json,10.1038/35057149
events_3296.json,10.1038/35057157
events_3297.json,10.1038/35057232
events_3298.json,10.1038/35057277
events_3299.json,10.1038/35058574
events_3300.json,10.1038/35059006
events_3301.json,10.1038/35059098
events_3302.json,10.1038/35059165
events_3303.json,10.1038/35059310
events_3304.json,10.1038/35065675
events_3305.json,10.1038/35065725
events_3306.json,10.1038/35066065
events_3307.json,10.1038/35066075
events_3308.json,10.1038/35066546
events_3309.json,10.1038/35066553
events_3310.json,10.1038/35066577
events_3311.json,10.1038/35067550
events_3312.json,10.1038/35068555
events_3313.json,10.1038/35069068
events_3314.json,10.1038/35069248
events_3315.json,10.1038/35070613
events_3316.json,10.1038/35070643
events_3317.json,10.1038/35071170
events_3318.json,10.1038/35072009
events_3319.json,10.1038/35072511
events_3320.json,10.1038/35073504
events_3321.json,10.1038/35073632
events_3322.json,10.1038/35074171
events_3323.json,10.1038/35074652
